cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
1837,2207702003004,2207702,,FEATURE_02_VALUE_03,False,25.3,FEATURE_05_VALUE_03,6,0.180360809614291,0.179436697601986,60.19035723,2.00263012089211,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,76.9,33.3,100.0,100.0,90.6
1838,-1,-1,,FEATURE_02_VALUE_03,False,47.6,FEATURE_05_VALUE_03,5,0.143916736448683,0.144631783912435,201.53011522,3.26982604525439,,,,,,,,
1839,-1,-1,,FEATURE_02_VALUE_06,False,30.3,FEATURE_05_VALUE_03,1,0.136647937171823,0.124230737387221,10.93761571,4.96216350328743,,,,,,,,
1840,3551900001001,3551900,,FEATURE_02_VALUE_04,False,30.68,FEATURE_05_VALUE_03,2,0.188523042729739,0.183745317232202,6.67488708,5.95025586100202,,,,,,,,
1841,3506003005012,3506003,,FEATURE_02_VALUE_03,False,37.45,FEATURE_05_VALUE_06,4,0.143916736448683,0.144631783912435,201.53011522,3.26982604525439,,,,,,,,
1844,2802304001001,2802304,,FEATURE_02_VALUE_04,False,29.79,FEATURE_05_VALUE_03,3,0.368219432301126,0.370094276732746,4.10729541,6.64584302518775,,,,,,,,
1845,1100205004012,1100205,,FEATURE_02_VALUE_02,True,30.0,FEATURE_05_VALUE_03,3,0.265099677808683,0.254715018647376,228.91880147,2.18797489000454,,,,,,,,
1846,4211900003005,4211900,,FEATURE_02_VALUE_03,False,36.15,FEATURE_05_VALUE_05,22,0.133367965306623,0.132701362310555,71.58376581,1.26716212705835,,,88.0,86.6,100.0,100.0,96.7,92.7
1847,1506807005001,1506807,,FEATURE_02_VALUE_02,False,25.0,FEATURE_05_VALUE_05,7,0.182505267850711,0.179139846770707,92.24230632,2.05114180226993,,,,,,,,
1848,1508001003002,1508001,,FEATURE_02_VALUE_04,False,23.25,FEATURE_05_VALUE_03,3,0.134789271570356,0.144604949916263,14.83030027,1.65409554055842,,,,,,,,
1849,4209102005006,4209102,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,50.5,FEATURE_05_VALUE_05,38,0.146729639879962,0.156239747137473,283.94443252,1.42310517992497,,,99.6,91.1,100.0,100.0,78.1,88.9
1850,2920502001001,2920502,,FEATURE_02_VALUE_04,False,24.75,FEATURE_05_VALUE_03,3,0.123647601856241,0.113904679676442,6.10576071,4.21034903793525,,,,,,,,
1852,3137601003002,3137601,,FEATURE_02_VALUE_06,False,40.53,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,23.6514268,3.34616028107746,,,,,,,,
1854,3167202005009,3167202,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,29.3,FEATURE_05_VALUE_06,4,0.154147549778918,0.154842352733579,95.74349095,1.7233431133055,,,,,,,,
1855,4127106003002,4127106,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.5,FEATURE_05_VALUE_06,4,0.221791027527555,0.221040979301119,28.75344567,2.63820918360617,,,,,,,,
1856,3118601005010,3118601,,FEATURE_02_VALUE_02,False,80.0,FEATURE_05_VALUE_05,11,0.107871270969554,0.104261051969348,287.13304984,2.00380414510008,,,100.0,81.3,100.0,100.0,96.8,89.1
1857,3550308005171,3550308,,FEATURE_02_VALUE_03,True,62.8,FEATURE_05_VALUE_05,10,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,93.4,100.0,100.0,99.6,98.8
1859,2407401001001,2407401,,FEATURE_02_VALUE_04,False,20.25,FEATURE_05_VALUE_03,2,0.20516951587688,0.191001839114313,2.29130685,11.4863312657937,,,,,,,,
1860,2312908003004,2312908,,FEATURE_02_VALUE_06,False,34.5,FEATURE_05_VALUE_03,6,0.146195373797608,0.127290327598246,73.35771862,2.47824104363687,,,,,,,,
1864,3502804003011,3502804,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,4.0,FEATURE_05_VALUE_02,2,0.137707582209606,0.1324645312923,90.7750688,3.63151532758862,,,,,,,,
1865,4106902005042,4106902,,FEATURE_02_VALUE_04,True,28.88,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
1866,1400100005003,1400100,,FEATURE_02_VALUE_02,False,34.48,FEATURE_05_VALUE_03,4,0.219853045889061,0.233171305073505,215.88556691,2.18263000679733,,,,,,,,
1867,5208707005025,5208707,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,49.0,FEATURE_05_VALUE_05,7,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,96.7,87.8,100.0,100.0,69.0,84.9
1868,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,44.0,FEATURE_05_VALUE_03,7,0.207150935969518,0.213091115220355,52.87583827,1.60366062264796,,,,,,,,
1870,5208707005007,5208707,,FEATURE_02_VALUE_03,False,43.36,FEATURE_05_VALUE_03,5,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,,,,,,
1871,4108403003002,4108403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,25.25,FEATURE_05_VALUE_06,3,0.265635539897716,0.278314511550629,34.234552,2.31216545856021,,,,,,,,
1873,3550308005173,3550308,,FEATURE_02_VALUE_02,True,51.27,FEATURE_05_VALUE_05,15,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
1875,3519402001001,3519402,,FEATURE_02_VALUE_06,False,25.8,FEATURE_05_VALUE_03,2,0.184631452253734,0.181666126738905,5.398813,8.43099232779698,,,,,,,,
1876,-1,-1,,FEATURE_02_VALUE_03,False,38.23,FEATURE_05_VALUE_03,5,0.196932279616043,0.194589228728957,332.69338717,2.7562968462796,,,,,,,,
1877,3167202005008,3167202,,FEATURE_02_VALUE_06,False,46.1,FEATURE_05_VALUE_05,7,0.154147549778918,0.154842352733579,95.74349095,1.7233431133055,,,,,,,,
1878,2923209001001,2923209,,FEATURE_02_VALUE_04,False,21.3,FEATURE_05_VALUE_03,2,0.18992953999936,0.190606903037721,2.55077951,8.781944322473,,,,,,,,
1879,5103353001001,5103353,,FEATURE_02_VALUE_04,False,27.83,FEATURE_05_VALUE_03,3,0.358470744190858,0.339859993726592,7.00662611,3.52870602350118,,,100.0,95.0,100.0,100.0,69.9,88.2
1880,5103403005005,5103403,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,35.9,FEATURE_05_VALUE_03,6,0.196932279616043,0.194589228728957,332.69338717,2.7562968462796,,,,,,,,
1881,3511409001001,3511409,,FEATURE_02_VALUE_02,False,37.08,FEATURE_05_VALUE_03,3,0.177499837333831,0.163308408599356,7.83572375,10.4662724370715,,,,,,,,
1883,3529005005004,3529005,,FEATURE_02_VALUE_06,False,30.59,FEATURE_05_VALUE_06,2,0.200661497760196,0.201697063810708,101.77071788,5.60330336284406,,,,,,,,
1884,2504801001001,2504801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,2,0.189876216532775,0.202722050736382,5.16422822,6.48971380362126,,,,,,,,
1886,2412500001001,2412500,,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,4,0.199874386354319,0.180734264533353,6.37273957,8.59328005499699,,,,,,,,
1887,3545803003005,3545803,,FEATURE_02_VALUE_03,False,29.35,FEATURE_05_VALUE_06,4,0.181659821321196,0.177938541924162,90.26162259,3.15558617642882,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,79.7,0.0,100.0,32.5,68.8
1888,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,14.6,FEATURE_05_VALUE_06,4,0.209495010496372,0.222475446927863,112.94164683,2.28767515012868,,,,,,,,
1889,3522109003005,3522109,,FEATURE_02_VALUE_04,False,34.1,FEATURE_05_VALUE_06,2,0.185025901101029,0.180884580988462,36.95095805,2.07852674024651,,,,,,,,
1891,4314407004020,4314407,,FEATURE_02_VALUE_02,False,20.0,FEATURE_05_VALUE_06,4,0.18878349940586,0.194717892324217,120.40311983,2.04157224395038,,,,,,,,
1892,2613404001001,2613404,,FEATURE_02_VALUE_02,False,21.67,FEATURE_05_VALUE_03,2,0.141745435416857,0.161889569151469,6.27009756,4.9176297024834,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,
1893,4207650001001,4207650,,FEATURE_02_VALUE_04,False,6.0,FEATURE_05_VALUE_06,1,0.121011820625283,0.131514106048759,2.04031204,11.3340133741358,,,,,,,,
1894,3201308005006,3201308,,FEATURE_02_VALUE_06,False,35.0,FEATURE_05_VALUE_03,3,0.118748745112078,0.110059743182675,148.70348692,1.30957931074222,,,,,,,,
1895,4313706003002,4313706,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,24.1,FEATURE_05_VALUE_03,2,0.163417198377467,0.168720551468447,10.48211487,5.7185337679419,,,,,,,,
1897,1100205004017,1100205,,FEATURE_02_VALUE_02,True,27.0,FEATURE_05_VALUE_06,6,0.265099677808683,0.254715018647376,228.91880147,2.18797489000454,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,
1898,-1,-1,,FEATURE_02_VALUE_03,True,35.51,FEATURE_05_VALUE_01,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,83.7,90.4,100.0,75.0,86.1,85.3
1900,2801207001001,2801207,,FEATURE_02_VALUE_02,False,24.38,FEATURE_05_VALUE_03,4,0.291949536068596,0.261614467971802,5.98536349,3.53619293468652,FEATURE_11_VALUE_04,FEATURE_12_VALUE_02,,,,,,
1902,2504603001001,2504603,,FEATURE_02_VALUE_04,False,28.53,FEATURE_05_VALUE_03,1,0.101557578651284,0.0564022527312486,6.56651557,4.17101147028154,,,,,,,,
1903,3106200005046,3106200,,FEATURE_02_VALUE_06,True,31.64,FEATURE_05_VALUE_03,5,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
1904,3552205005003,3552205,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,36.18,FEATURE_05_VALUE_03,2,0.208104739400747,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,
1905,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,12.81,FEATURE_05_VALUE_05,3,0.208104739400747,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,
1906,-1,-1,,FEATURE_02_VALUE_02,False,23.68,FEATURE_05_VALUE_01,3,0.147059856537899,0.138636778738881,222.33668762,1.61935976992136,,,,,,,,
1907,3550308005261,3550308,,FEATURE_02_VALUE_03,True,27.77,FEATURE_05_VALUE_06,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1908,3301702005000,3301702,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.0,FEATURE_05_VALUE_02,3,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,,,,,,,,
1909,3550308005082,3550308,,FEATURE_02_VALUE_06,True,27.3,FEATURE_05_VALUE_03,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1910,5002704005003,5002704,,FEATURE_02_VALUE_03,False,30.65,FEATURE_05_VALUE_02,4,0.187376319818174,0.192752197078336,391.76496721,2.46010529250652,,,100.0,74.3,100.0,100.0,51.6,78.2
1911,3529005005009,3529005,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,20.03,FEATURE_05_VALUE_06,4,0.200661497760196,0.201697063810708,101.77071788,5.60330336284406,,,,,,,,
1912,3302007003005,3302007,,FEATURE_02_VALUE_04,False,29.09,FEATURE_05_VALUE_03,2,0.1361292183101,0.119443174876345,30.99843858,2.51798259234701,,,,,,,,
1913,2919553003002,2919553,,FEATURE_02_VALUE_06,False,8.0,FEATURE_05_VALUE_06,2,0.0983988290578631,0.0894600495753896,31.90414589,3.78969707688032,,,,,,,,
1914,2412005003004,2412005,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,22.85,FEATURE_05_VALUE_06,4,0.199036219957114,0.186831010617451,33.37885691,2.03541624262162,,,,,,,,
1915,3550308005078,3550308,,FEATURE_02_VALUE_02,True,42.04,FEATURE_05_VALUE_03,1,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1916,3550308005003,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,41.72,FEATURE_05_VALUE_05,7,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,85.6,100.0,100.0,78.5,90.0
1917,2704807001001,2704807,,FEATURE_02_VALUE_04,False,23.89,FEATURE_05_VALUE_03,2,0.246263982213262,0.236222332674704,3.72880323,7.31796560556165,,,,,,,,
1920,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,9.0,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,41.09666756,2.38140598209183,,,,,,,,
1921,3509502005016,3509502,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,11.54,FEATURE_05_VALUE_06,2,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
1922,3518701005008,3518701,,FEATURE_02_VALUE_06,False,45.45,FEATURE_05_VALUE_03,6,0.167281862123094,0.160720414119942,134.8093818,1.92783472030331,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,97.1,66.7,100.0,100.0,98.5
1923,3552205005003,3552205,,FEATURE_02_VALUE_06,True,26.93,FEATURE_05_VALUE_03,2,0.208104739400747,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,
1924,3106705005013,3106705,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,8.1,FEATURE_05_VALUE_06,3,0.107871270969554,0.104261051969348,166.25114252,1.43779040370758,,,,,,,,
1925,2512705001001,2512705,,FEATURE_02_VALUE_02,False,27.2,FEATURE_05_VALUE_03,2,0.152180182221832,0.162579286031376,6.39847747,5.22220481487284,,,,,,,,
1926,4203808003002,4203808,,FEATURE_02_VALUE_04,False,8.0,FEATURE_05_VALUE_06,1,0.2114828994687,0.202998281327436,19.15982096,7.38170812726065,,,,,,,,
1928,3155801001001,3155801,,FEATURE_02_VALUE_04,False,21.89,FEATURE_05_VALUE_03,3,0.122070233670876,0.115253073728178,5.11701664,5.57444673616144,,,,,,,,
1929,4304705003002,4304705,,FEATURE_02_VALUE_06,False,25.3,FEATURE_05_VALUE_03,3,0.163417198377467,0.168720551468447,29.24259386,3.22377859088638,,,,,,,,
1931,3304524003005,3304524,,FEATURE_02_VALUE_04,False,25.28,FEATURE_05_VALUE_03,3,0.136647937171823,0.124230737387221,53.90634967,1.51542704734194,,,,,,,,
1932,3554003003001,3554003,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,15.0,FEATURE_05_VALUE_06,7,0.179395243352292,0.174048198412054,52.12947988,2.57109065665655,,,,,,,,
1934,2111300005004,2111300,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,15.0,FEATURE_05_VALUE_01,2,0.164088694749955,0.164789713619254,507.68059102,2.14174037823135,,,,,,,,
1935,3550308005172,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,26.53,FEATURE_05_VALUE_06,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1936,3541406005001,3541406,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.78,FEATURE_05_VALUE_06,2,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,,,,,,,,
1937,3523107005006,3523107,,FEATURE_02_VALUE_03,False,47.19,FEATURE_05_VALUE_03,8,0.216763350250731,0.211583413098421,105.25478381,1.98412136020023,,,67.2,57.8,0.0,100.0,81.7,74.9
1938,3510500003006,3510500,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,31.15,FEATURE_05_VALUE_03,3,0.188305451804806,0.1865854460152,51.49758783,3.529920488541,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,
1939,3110301001001,3110301,,FEATURE_02_VALUE_04,False,22.3,FEATURE_05_VALUE_03,4,0.179821197822984,0.171360317418069,2.65317729,6.94637399277577,,,,,,,,
1940,2307304005019,2307304,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,30.0,FEATURE_05_VALUE_06,7,0.192293749165163,0.184504779766775,107.43711552,2.25545255655547,,,66.7,76.9,66.7,50.0,99.0,78.4
1941,3522406003003,3522406,,FEATURE_02_VALUE_06,False,20.32,FEATURE_05_VALUE_06,5,0.209583321732398,0.203189842171188,27.33159539,3.23589688275267,,,,,,,,
1942,3203205003005,3203205,,FEATURE_02_VALUE_06,False,29.73,FEATURE_05_VALUE_03,3,0.170267221784895,0.163165190161227,63.36168263,1.83304615610221,,,,,,,,
1943,-1,-1,,FEATURE_02_VALUE_04,False,32.94,FEATURE_05_VALUE_05,2,0.1361292183101,0.119443174876345,30.99843858,2.51798259234701,,,,,,,,
1945,5300108005011,5300108,,FEATURE_02_VALUE_06,True,37.74,FEATURE_05_VALUE_05,2,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
1946,3554102003007,3554102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,13.63,FEATURE_05_VALUE_06,2,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,
1947,4203808003001,4203808,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,7.2,FEATURE_05_VALUE_06,1,0.2114828994687,0.202998281327436,19.15982096,7.38170812726065,,,,,,,,
1948,4313060001001,4313060,,FEATURE_02_VALUE_04,False,24.45,FEATURE_05_VALUE_03,2,0.116197735939536,0.117093552085394,7.17787606,9.98253057149988,,,,,,,,
1950,2313807001001,2313807,,FEATURE_02_VALUE_06,False,24.37,FEATURE_05_VALUE_03,3,0.206992097803344,0.0394131832704557,5.63226665,4.71564651513722,,,,,,,,
1951,3304557005169,3304557,,FEATURE_02_VALUE_06,True,36.92,FEATURE_05_VALUE_06,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
1952,2211001003016,2211001,,FEATURE_02_VALUE_03,False,25.33,FEATURE_05_VALUE_06,9,0.167290671388838,0.160557418176876,410.13469953,1.77673542632767,,,96.2,86.0,100.0,100.0,89.7,93.1
1953,2603504001001,2603504,,FEATURE_02_VALUE_02,False,28.0,FEATURE_05_VALUE_03,3,0.09465288044871,0.102308889011083,6.50615383,5.46687076317516,,,,,,,,
1954,4204202003006,4204202,,FEATURE_02_VALUE_06,False,26.69,FEATURE_05_VALUE_06,5,0.201032998190735,0.212984977791716,91.06040434,3.88736363857237,,,,,,,,
1955,-1,-1,,FEATURE_02_VALUE_03,True,19.25,FEATURE_05_VALUE_03,7,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
1956,2402006003003,2402006,,FEATURE_02_VALUE_04,False,25.42,FEATURE_05_VALUE_03,6,0.164472650787786,0.13458759656957,28.43410205,2.97357974397478,,,,,,,,
1957,4204202003010,4204202,,FEATURE_02_VALUE_06,False,26.26,FEATURE_05_VALUE_06,4,0.201032998190735,0.212984977791716,91.06040434,3.88736363857237,,,,,,,,
1958,3550308005134,3550308,,FEATURE_02_VALUE_02,True,32.0,FEATURE_05_VALUE_06,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
1959,3534708003003,3534708,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,10.04,FEATURE_05_VALUE_06,2,0.167444484347312,0.152595615102377,51.77729692,4.533831450282,,,,,,,,
1960,3547502003001,3547502,,FEATURE_02_VALUE_04,False,43.25,FEATURE_05_VALUE_03,4,0.191442797204931,0.18346116273752,12.91561615,7.27219838557196,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,
1961,2923100001001,2923100,,FEATURE_02_VALUE_02,False,23.1,FEATURE_05_VALUE_03,15,0.118704214308213,0.104119316506745,4.81348668,3.72897788716113,,,,,,,,
1962,4106902005008,4106902,,FEATURE_02_VALUE_03,True,33.0,FEATURE_05_VALUE_06,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
1963,5205109003004,5205109,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,12.0,FEATURE_05_VALUE_05,2,0.179255097173785,0.168829193897496,41.92310861,4.05116622947831,,,,,,,,
1964,3118601005012,3118601,,FEATURE_02_VALUE_02,False,39.34,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,287.13304984,2.00380414510008,,,,,,,,
1965,4315602004005,4315602,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,27.11,FEATURE_05_VALUE_03,6,0.171106774162212,0.179976767718483,89.51097421,2.88655826036756,,,,,,,,
1966,4115200004013,4115200,,FEATURE_02_VALUE_02,False,77.06,FEATURE_05_VALUE_03,9,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,,,88.0,91.6,100.0,100.0,58.1,80.2
1967,-1,-1,,FEATURE_02_VALUE_04,False,8.0,FEATURE_05_VALUE_06,6,0.173184354672034,0.180092937941626,71.33892535,1.53945626404754,,,,,,,,
1968,3300704003003,3300704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.4,FEATURE_05_VALUE_03,3,0.125978243524721,0.122655279549311,53.9940172,2.87837429419864,,,,,,,,
1969,2803302001001,2803302,,FEATURE_02_VALUE_04,False,21.39,FEATURE_05_VALUE_03,4,0.267955513043964,0.240779230525667,3.59170469,5.46806649168854,,,,,,,,
1970,4316808003006,4316808,,FEATURE_02_VALUE_04,False,23.44,FEATURE_05_VALUE_06,5,0.172953691320928,0.186006674820383,62.00248615,3.17248818248152,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
1971,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,41.88,FEATURE_05_VALUE_06,4,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
1972,2933307005003,2933307,,FEATURE_02_VALUE_02,False,30.17,FEATURE_05_VALUE_03,3,0.134654243381425,0.131481348728959,116.19405798,2.91349823733357,,,,,,,,
1973,3549805005001,3549805,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,7.2,FEATURE_05_VALUE_06,3,0.184631452253734,0.181666126738905,255.56678459,2.48560608114826,,,,,,,,
1974,5221403003005,5221403,,FEATURE_02_VALUE_06,True,26.86,FEATURE_05_VALUE_03,2,0.190896443211245,0.179423052902789,41.57618502,2.55419142813357,,,,,,,,
1975,5208707005030,5208707,,FEATURE_02_VALUE_03,False,23.42,FEATURE_05_VALUE_06,8,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,100.0,89.5,50.0,100.0,94.6,94.7
1976,-1,-1,,FEATURE_02_VALUE_03,False,24.81,FEATURE_05_VALUE_06,6,0.190896443211245,0.179423052902789,214.68050035,1.34122741468836,,,,,,,,
1977,3106200005026,3106200,,FEATURE_02_VALUE_02,True,30.64,FEATURE_05_VALUE_06,4,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
1978,4315602004004,4315602,,FEATURE_02_VALUE_06,False,24.09,FEATURE_05_VALUE_06,4,0.171106774162212,0.179976767718483,89.51097421,2.88655826036756,,,,,,,,
1979,3504503003004,3504503,,FEATURE_02_VALUE_02,False,45.18,FEATURE_05_VALUE_03,5,0.177499837333831,0.163308408599356,42.45280875,2.26282740283985,,,77.0,90.4,100.0,50.0,99.5,84.1
1980,3534708003004,3534708,,FEATURE_02_VALUE_02,False,36.1,FEATURE_05_VALUE_03,5,0.167444484347312,0.152595615102377,51.77729692,4.533831450282,,,100.0,90.8,100.0,100.0,100.0,98.6
1981,4321907003001,4321907,,FEATURE_02_VALUE_06,False,19.79,FEATURE_05_VALUE_03,2,0.145171018220952,0.163623541991803,10.19060426,8.11457783908792,,,,,,,,
1983,-1,-1,,FEATURE_02_VALUE_02,False,23.32,FEATURE_05_VALUE_03,2,0.141745435416857,0.161889569151469,6.71259744,4.42654154309238,,,,,,,,
1985,3550308005105,3550308,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,6.0,FEATURE_05_VALUE_06,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1987,2111300005006,2111300,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,43.5,FEATURE_05_VALUE_03,7,0.164088694749955,0.164789713619254,507.68059102,2.14174037823135,,,,,,,,
1988,5003702005009,5003702,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,29.46,FEATURE_05_VALUE_06,3,0.198313984704114,0.218702781530092,110.60529943,2.3488514116597,,,,,,,,
1989,2933307005001,2933307,,FEATURE_02_VALUE_02,False,43.36,FEATURE_05_VALUE_03,3,0.134654243381425,0.131481348728959,116.19405798,2.91349823733357,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,
1991,3546405003002,3546405,,FEATURE_02_VALUE_02,False,35.0,FEATURE_05_VALUE_06,4,0.167444484347312,0.152595615102377,20.62962867,4.28880835459867,,,,,,,,
1993,3541505003002,3541505,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,8.64,FEATURE_05_VALUE_06,4,0.205248505636395,0.196880148618927,17.37577732,5.07524043951582,,,,,,,,
1994,5103254001001,5103254,,FEATURE_02_VALUE_04,False,27.23,FEATURE_05_VALUE_03,4,0.0983988290578631,0.0894600495753896,8.08541942,2.97840655249442,,,,,,,,
1995,5103403005011,5103403,,FEATURE_02_VALUE_03,False,25.62,FEATURE_05_VALUE_06,6,0.196932279616043,0.194589228728957,332.69338717,2.7562968462796,,,,,,,,
1996,3550308005251,3550308,,FEATURE_02_VALUE_03,True,30.23,FEATURE_05_VALUE_06,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1997,3554102003009,3554102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.0,FEATURE_05_VALUE_06,2,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,
